Date,Close,VIX,dmi_plus,dmi_minus,adx,trend_score,iv_signal,global_score,regime_2
2017-09-05,2457.85009765625,12.229999542236328,27.522787655456384,38.06927379190863,16.972854459712973,0,1,1,1
2017-09-06,2465.5400390625,11.630000114440918,24.761565146448874,34.249975506731175,16.845147587614683,0,0,0,1
2017-09-07,2465.10009765625,11.550000190734863,22.870227433537263,31.63389409349831,16.73568455438758,0,0,0,1
2017-09-08,2461.429931640625,12.119999885559082,21.127599058293093,30.103186848609653,16.847716818663137,0,0,0,1
2017-09-11,2488.110107421875,10.729999542236328,35.15393390543073,22.85226597650508,17.470543748172826,0,0,0,1
2017-09-12,2496.47998046875,10.579999923706055,39.63438885376064,20.995652086371788,19.366430628113854,0,0,0,1
2017-09-13,2498.3701171875,10.5,38.7437468372224,19.655328555489536,21.269249858441732,1,0,1,1
2017-09-14,2495.6201171875,10.4399995803833,35.72056189268707,18.9920891109429,22.59866355558963,1,0,1,1
2017-09-15,2500.22998046875,10.170000076293945,34.86552056032527,17.409404623815174,24.140698001449923,1,0,1,1
2017-09-18,2503.8701171875,10.149999618530273,41.22808148494179,15.6066324540951,27.132117343107275,2,0,2,-1
2017-09-19,2506.64990234375,10.180000305175781,38.643668927461434,14.62831924034356,29.696191064527863,2,0,2,-1
2017-09-20,2508.239990234375,9.779999732971191,32.431185383365616,20.882243915153765,28.54849943472805,2,0,2,-1
2017-09-21,2500.60009765625,9.670000076293945,28.39156156388273,18.281154595514707,27.56476375204249,2,0,2,-1
2017-09-22,2502.219970703125,9.59000015258789,25.60130329250824,19.97314995916964,25.39113465503261,2,0,2,-1
2017-09-25,2496.659912109375,10.210000038146973,20.645021341899337,27.46064312983539,23.787833043861188,-1,0,-1,-1
2017-09-26,2496.840087890625,10.170000076293945,19.59574109999459,24.288646423577116,21.917255817422653,-1,0,-1,-1
2017-09-27,2507.0400390625,9.869999885559082,26.172187721650133,19.36228194910332,20.922718695099938,1,0,1,-1
2017-09-28,2510.06005859375,9.550000190734863,23.415718586727024,17.323035817216827,20.07025830453761,1,0,1,-1
2017-09-29,2519.360107421875,9.510000228881836,31.286395938047995,14.698752115920469,22.356184502565178,1,0,1,-1
2017-10-02,2529.1201171875,9.449999809265137,40.26393501334904,12.755461794718858,26.57441405319665,2,0,2,-1
2017-10-03,2534.580078125,9.510000228881836,45.06179503595564,11.615536227633886,31.2083125787017,2,0,2,-1
2017-10-04,2537.739990234375,9.630000114440918,47.18802294548509,10.14508307853663,35.97998720987743,2,0,2,-1
2017-10-05,2552.070068359375,9.1899995803833,53.96977451396203,8.116864295287591,41.39043253205438,2,0,2,-1
2017-10-06,2549.330078125,9.649999618530273,47.72899199430947,7.1782725508414815,46.02795709392034,2,0,2,-1
2017-10-09,2544.72998046875,10.329999923706055,44.28223069598026,6.153605719762609,50.25228897795249,2,0,2,-1
2017-10-10,2550.639892578125,10.079999923706055,42.557225679474506,5.254553371675725,54.21908161984562,2,0,2,-1
2017-10-11,2555.239990234375,9.850000381469727,38.068351279974436,4.698516701005695,57.62025640864902,2,0,2,-1
2017-10-12,2550.929931640625,9.90999984741211,34.1598591387954,4.199289030533263,60.546706980578946,2,0,2,-1
2017-10-13,2553.169921875,9.609999656677246,34.1982038094547,3.753847827905045,63.35688386786943,2,0,2,-1
2017-10-16,2557.639892578125,9.90999984741211,33.35461058027582,3.3344347886029295,65.99493869438075,2,0,2,-1
2017-10-17,2559.360107421875,10.3100004196167,30.85640350216207,3.0429066869352814,68.28814500269257,2,0,2,-1
2017-10-18,2561.260009765625,10.069999694824219,36.29409321578167,2.7750716496363554,70.78898957084222,2,0,2,-1
