Date,Close,VIX,dmi_plus,dmi_minus,adx,trend_score,iv_signal,global_score,regime_2
2024-04-29,5078.074337855497,14.670000076293945,6.239755541943333,14.75835517608843,68.19103218434115,-2,0,-2,1
2024-04-30,5066.623929868302,15.649999618530273,6.406666837113334,12.653282441876462,63.13138707377775,-2,0,-2,-1
2024-05-01,5053.593271026819,15.390000343322754,5.394258385366484,12.679478757483153,59.8709493698239,-2,0,-2,1
2024-05-02,5056.458797511448,14.680000305175781,4.557990177683033,12.330869373058958,57.892771854671196,-2,0,-2,1
2024-05-03,5075.729375516981,13.489999771118164,7.086557584325609,10.617178309647606,52.471347371349395,-2,-1,-3,1
2024-05-06,5104.098711351451,13.489999771118164,11.357246645865327,9.245182319484945,46.439944986990376,2,0,2,1
2024-05-07,5126.684171565216,13.229999542236328,15.348556316932221,8.204289503037124,44.13894198368519,2,0,2,1
2024-05-08,5143.159850847057,13.0,17.146734149755343,7.343277900073251,43.5520111864384,2,0,2,1
2024-05-09,5162.319390793542,12.6899995803833,19.69931431256722,6.561051819084733,44.47754767727262,2,0,2,1
2024-05-10,5178.6262318114195,12.550000190734863,22.9105979141323,5.87144841555308,46.58084353611606,2,0,2,1
2024-05-13,5190.187213011006,13.600000381469727,24.406709385234873,5.271512331824356,49.137230352452285,2,1,3,1
2024-05-14,5205.449137830421,13.420000076293945,25.88318526952753,4.712571852074993,52.002569648702504,2,0,2,1
2024-05-15,5233.194387327663,12.449999809265137,31.23009510068512,4.135150127181216,55.51857552087839,2,0,2,1
2024-05-16,5250.458911947001,12.420000076293945,35.17076019972079,3.6437723305228484,59.19087911546789,2,0,2,1
2024-05-17,5264.726160716707,11.989999771118164,35.15929779529341,3.2400814752131857,62.6099396499934,2,0,2,1
2024-05-20,5276.451945859237,12.149999618530273,36.32339853037118,2.8934472008450025,65.84335620828172,2,0,2,-1
2024-05-21,5288.597685670934,11.859999656677246,36.01792102011683,2.5794955206363746,68.81342584304426,2,0,2,-1
2024-05-22,5293.571823444002,12.289999961853027,34.27593412958649,2.268407227702083,71.49514399981612,2,0,2,-1
2024-05-23,5286.620169285912,12.770000457763672,32.13026960472624,1.8784167346067222,73.98916800135096,2,0,2,-1
2024-05-24,5291.510009028521,11.930000305175781,27.089513119277992,1.5837213755627837,76.12690285980939,2,0,2,-1
2024-05-28,5295.435386900882,12.920000076293945,23.232036099131967,1.3482036271276863,77.97022863008422,2,1,3,-1
2024-05-29,5287.739935446927,14.279999732971191,20.211631900491856,2.364912008891812,78.12445759423174,2,1,3,-1
2024-05-30,5273.62158397744,14.470000267028809,17.487230870690645,7.080603599138695,73.0150706136706,2,0,2,-1
2024-05-31,5274.672000402414,12.920000076293945,14.326128043291956,12.288955538170173,63.67780380054086,2,-1,1,-1
